,tid,title,action,scifi,drama,romance
1610,tt0866439_0_4330,Made of Honor  ,False,False,False,True
1611,tt0293508,The Phantom of the Opera  ,False,False,True,True
1612,tt1576522_0_2440,The Empire Strikes Jack             ,False,False,True,True
1613,tt1465487_0_4679,L'arnacoeur  ,False,False,False,True
1614,tt1340123_0_3924,Samson and Delilah  ,False,False,True,True
1615,tt0356470_0_3420,A Cinderella Story  ,False,False,False,True
1616,tt1186803_0_372,Jiang shan mei ren  ,True,False,True,True
1617,tt1225822_0_1819,Extract  ,False,False,False,True
1618,tt1592873_0_733,LOL  ,False,False,True,True
1619,tt0989757,Dear John  ,False,False,True,True
1620,tt1605783_0_6809,Midnight in Paris  ,False,False,False,True
1621,tt1632708_0_2911,Friends with Benefits  ,False,False,False,True
1622,tt0460649_0_7534,How I Met Your Mother             ,False,False,True,True
1623,tt1261945_0_5586,Sex and the City 2  ,False,False,True,True
1624,tt0356470_0_1746,A Cinderella Story  ,False,False,False,True
1625,tt0281358_0_4481,A Walk to Remember  ,False,False,True,True
1626,tt0340919_0_434,Puerto Vallarta Squeeze  ,False,False,True,True
1627,tt1509767,The Three Musketeers  ,True,False,False,True
1628,tt1635837_0_9150,Nerdy Little Secrets             ,False,False,True,True
1629,tt0425123_0_2014,Just Like Heaven  ,False,False,False,True
1630,tt0467406,Juno  ,False,False,True,True
1631,tt0330229_0_6623,Dolls  ,False,False,True,True
1632,tt0800956_0_4466,Life in a Metro  ,False,False,True,True
1633,tt0379865_0_1091,Leatherheads  ,False,False,True,True
1634,tt0309987_0_1508,The Dreamers  ,False,False,True,True
1635,tt0780621_0_8188,Tatt av kvinnen  ,False,False,True,True
1636,tt0391229_0_5285,I Want Someone to Eat Cheese With  ,False,False,False,True
1637,tt1385826,The Adjustment Bureau  ,False,False,False,True
1638,tt1609168_0_1911,Vinnaithaandi Varuvaayaa  ,False,False,True,True
1639,tt1336617_0_9779,Cyrus  ,False,False,True,True
1640,tt1152398_0_3131,Beastly  ,False,False,True,True
1641,tt1308138_0_5120,Hua Mulan  ,False,False,True,True
1642,tt1324059_0_2077,Wake Up Sid  ,False,False,True,True
1643,tt0439662_0_5553,Fanaa  ,False,False,True,True
1644,tt1976563,Impossible Dreams  ,False,True,False,True
1645,tt0824758_0_3191,The Last Station  ,False,False,True,True
1646,tt1007028_0_8780,Zack and Miri Make a Porno  ,False,False,False,True
1647,tt1022478_0_2240,Episode #5.10             ,False,True,True,True
1648,tt0762107_0_4222,I Now Pronounce You Chuck & Larry  ,False,False,False,True
1649,tt0841108_0_5944,Hannah Takes the Stairs  ,False,False,True,True
1650,tt0279362_0_7187,The Real Thing  ,False,False,False,True
1651,tt1447500_0_9780,Magadheera  ,True,False,True,True
1652,tt1086758_0_1421,Maneater             ,False,False,True,True
1653,tt0345061_0_3528,Code 46  ,False,True,True,True
1654,tt0497137_0_1342,Ssa-i-bo-geu-ji-man-gwen-chan-a  ,False,False,True,True
1655,tt0606116_0_5439,The Slutty Pumpkin             ,False,False,True,True
1656,tt0769508,Dans Paris  ,False,False,True,True
1657,tt0418982_0_2275,Offscreen  ,False,False,True,True
1658,tt0374536,Bewitched  ,False,False,False,True
1659,tt0213149_0_6080,Pearl Harbor  ,True,False,True,True
1660,tt2121065_0_6457,Episode #1.242             ,False,False,False,True
1661,tt1263750_0_3502,Habitación en Roma  ,False,False,True,True
1662,tt1598822,New Year's Eve  ,False,False,False,True
1663,tt1403981_0_9905,Remember Me  ,False,False,True,True
1664,tt0291579_0_4767,À la folie... pas du tout  ,False,False,False,True
1665,tt0280778_0_7693,Iris  ,False,False,True,True
1666,tt0475627,Shikhar  ,False,False,True,True
1667,tt1509767_0_6583,The Three Musketeers  ,True,False,False,True
1668,tt0120824,The Shipping News  ,False,False,True,True
1669,tt1266859,The Dark Night             ,False,False,True,True
1670,tt1307068_0_8964,Seeking a Friend for the End of the World  ,False,False,True,True
1671,tt1649303,Darling  ,False,False,False,True
1672,tt0843326_0_4309,Bommarillu  ,False,False,True,True
1673,tt2053425_0_8477,De rouille et d'os  ,False,False,True,True
1674,tt0377752,Dear Frankie  ,False,False,True,True
1675,tt0337876_0_9806,Birth  ,False,False,True,True
1676,tt0374536_0_7101,Bewitched  ,False,False,False,True
1677,tt1105733_0_9614,Kismat Konnection  ,False,False,True,True
1678,tt0387514_0_8611,Prime  ,False,False,True,True
1679,tt0869994_0_5325,Paris  ,False,False,True,True
1680,tt0425123_0_6890,Just Like Heaven  ,False,False,False,True
1681,tt1635987,The Townie             ,False,False,True,True
1682,tt2244901,I Give It a Year  ,False,False,False,True
1683,tt1385826_0_1899,The Adjustment Bureau  ,False,False,False,True
1684,tt1261945_0_9995,Sex and the City 2  ,False,False,True,True
1685,tt1307068_0_304,Seeking a Friend for the End of the World  ,False,False,True,True
1686,tt0800039_0_4867,Forgetting Sarah Marshall  ,False,False,True,True
1687,tt1182350_0_3229,You Will Meet a Tall Dark Stranger  ,False,False,True,True
1688,tt0347048_0_7427,Gegen die Wand  ,False,False,True,True
1689,tt0758790,The Tudors             ,False,False,True,True
1690,tt1084950_0_3878,Rachel Getting Married  ,False,False,True,True
1691,tt1663676_0_8618,Awkward.             ,False,False,True,True
1692,tt0240200,Water  ,False,False,True,True
1693,tt0157583,Enigma  ,False,False,True,True
1694,tt1120985,Blue Valentine  ,False,False,True,True
1695,tt1630269,Soy tu dueña             ,False,False,True,True
1696,tt1022603, Days of Summer  ,False,False,True,True
1697,tt1091722_0_7559,Adventureland  ,False,False,True,True
1698,tt1632708_0_6048,Friends with Benefits  ,False,False,False,True
1699,tt0414387_0_3449,Pride & Prejudice  ,False,False,True,True
1700,tt0875034,Nine  ,False,False,True,True
1701,tt1441952,Salmon Fishing in the Yemen  ,False,False,True,True
1702,tt0436546,Ma vie en l'air  ,False,False,False,True
1703,tt2011223_0_2371,Scenes from a Gay Marriage  ,False,False,True,True
1704,tt0290212_0_5322,Full Frontal  ,False,False,False,True
1705,tt1067583_0_1297,Water for Elephants  ,False,False,True,True
1706,tt1472059,Eating Out: All You Can Eat  ,False,False,True,True
1707,tt1068680_0_5611,Yes Man  ,False,False,False,True
1708,tt1659337,The Perks of Being a Wallflower  ,False,False,True,True
1709,tt2350496,Dabba  ,False,False,True,True
1710,tt0466816,Hallam Foe  ,False,False,True,True
1711,tt1093908_0_5287,Confessions of a Shopaholic  ,False,False,False,True
1712,tt0427327,Hairspray  ,False,False,False,True
1713,tt0345549_0_6429,Ruang rak noi nid mahasan  ,False,False,True,True
1714,tt1605783_0_7113,Midnight in Paris  ,False,False,False,True
1715,tt0280778,Iris  ,False,False,True,True
1716,tt0213149_0_441,Pearl Harbor  ,True,False,True,True
1717,tt1152398_0_9888,Beastly  ,False,False,True,True
1718,tt0254455_0_6376,Lucía y el sexo  ,False,False,True,True
1719,tt1126591_0_4714,Burlesque  ,False,False,True,True
1720,tt0843326_0_8841,Bommarillu  ,False,False,True,True
1721,tt1182972_0_3496,Bachna Ae Haseeno  ,False,False,True,True
1722,tt0457939,The Holiday  ,False,False,False,True
1723,tt0424237_0_1921,Lila dit ça  ,False,False,True,True
1724,tt0869994_0_2887,Paris  ,False,False,True,True
1725,tt1441096_0_2455,Accidentally on Purpose             ,False,False,False,True
1726,tt0295605_0_4969,Going Shopping  ,False,False,True,True
1727,tt1068641_0_9345,The Burning Plain  ,False,False,True,True
1728,tt1093908_0_5373,Confessions of a Shopaholic  ,False,False,False,True
1729,tt0790772,Rules of Engagement             ,False,False,False,True
1730,tt0783233_0_8814,Atonement  ,False,False,True,True
1731,tt0303785_0_8823,Bollywood/Hollywood  ,False,False,True,True
1732,tt0898332_0_2298,Samantha Who?             ,False,False,False,True
1733,tt1173745_0_3339,Revanche  ,False,False,True,True
1734,tt1067583,Water for Elephants  ,False,False,True,True
1735,tt0276751_0_9781,About a Boy  ,False,False,True,True
1736,tt1635987_0_8888,The Townie             ,False,False,True,True
1737,tt0988595_0_101,27 Dresses  ,False,False,False,True
1738,tt1646203,Du eolgurui yeochin  ,False,False,True,True
1739,tt1635999_0_491,The Wrong Goodbye             ,False,False,True,True
1740,tt1205535_0_8308,The Rebound  ,False,False,False,True
1741,tt1068641_0_4527,The Burning Plain  ,False,False,True,True
1742,tt0758790_0_9344,The Tudors             ,False,False,True,True
1743,tt0417001,Must Love Dogs  ,False,False,False,True
1744,tt0780621_0_264,Tatt av kvinnen  ,False,False,True,True
1745,tt0871426_0_8968,Baby Mama  ,False,False,False,True
1746,tt0274117_0_8818,Sur mes lèvres  ,False,False,True,True
1747,tt1635999_0_9032,The Wrong Goodbye             ,False,False,True,True
1748,tt0386616_0_3137,Manhunt  ,True,False,False,False
1749,tt2256435,Shadow Walker             ,True,False,True,False
1750,tt0246460,Die Another Day  ,True,False,False,False
1751,tt1494772_0_2926,Justice League: Crisis on Two Earths  ,True,True,False,False
1752,tt1037705,The Book of Eli  ,True,False,True,False
1753,tt1247640,Banlieue 13: Ultimatum  ,True,False,False,False
1754,tt0884805,Pars: Kiraz operasyonu  ,True,False,True,False
1755,tt1156466,Undisputed III: Redemption  ,True,False,True,False
1756,tt1000095,Gekijô-ban poketto monsutâ: Adobansu jenerêshon pokemon renjâ to umi no ôji manafi  ,True,False,False,False
1757,tt0986263_0_9440,Surrogates  ,True,True,False,False
1758,tt1234721,RoboCop  ,True,True,False,False
1759,tt1104001,Tron  ,True,True,False,False
1760,tt1268987,Rogues Gallery  ,True,False,False,False
1761,tt1533749,Xin Shao Lin si  ,True,False,True,False
1762,tt1673430_0_9289,Superman/Batman: Apocalypse  ,True,False,False,False
1763,tt0275083,Musa  ,True,False,True,False
1764,tt0298052,Super Mario Sunshine  ,True,False,False,False
1765,tt0416449_0_2119,300  ,True,False,False,False
1766,tt1442449,Spartacus: Blood and Sand             ,True,False,False,False
1767,tt1218336_0_5294,The Chronicles of Riddick: Assault on Dark Athena  ,True,True,False,False
1768,tt0988047,Traitor  ,True,False,True,False
1769,tt0218127,Crossfire Trail  ,True,False,False,False
1770,tt0933892_0_6296,Party             ,True,False,False,False
1771,tt0469050_0_4302,Qing dian da sheng  ,True,False,True,False
1772,tt1876277_0_3133,Into the White  ,True,False,True,False
1773,tt0294154_0_9583,Noir             ,True,False,False,False
1774,tt0837106_0_9097,Arn: Tempelriddaren  ,True,False,True,False
1775,tt1582546_0_1218,Maryada Ramanna  ,True,False,False,False
1776,tt0365929_0_9646,Whiteout  ,True,False,False,False
1777,tt0242653,The Matrix Revolutions  ,True,True,False,False
1778,tt1592154,Nikita             ,True,False,True,False
1779,tt0331639,Shakthi: The Power  ,True,False,True,False
1780,tt1013743_0_5076,Knight and Day  ,True,False,False,True
1781,tt1661075,Sam & Max: The Devil's Playhouse  ,True,False,False,False
1782,tt1606378_0_9060,A Good Day to Die Hard  ,True,False,False,False
1783,tt0857376_0_1631,Gabriel  ,True,False,False,False
1784,tt1450746_0_9586,Call of Duty: Modern Warfare 2  ,True,False,False,False
1785,tt0360717,King Kong  ,True,False,True,False
1786,tt0238552,Replicant  ,True,True,False,False
1787,tt0290095,The Tuxedo  ,True,True,False,False
1788,tt1409024,Men in Black 3  ,True,True,False,False
1789,tt1611823_0_9489,Da lui toi  ,True,False,True,False
1790,tt0381061_0_2647,Casino Royale  ,True,False,False,False
1791,tt1268987_0_8488,Rogues Gallery  ,True,False,False,False
1792,tt1071804_0_1754,Ink  ,True,True,False,False
1793,tt1386588,The Other Guys  ,True,False,False,False
1794,tt0347332_0_4661,Khakee  ,True,False,True,False
1795,tt0290334_0_9394,X2  ,True,True,False,False
1796,tt1156479_0_3817,Kamui gaiden  ,True,False,True,False
1797,tt0955308_0_3129,Robin Hood  ,True,False,True,False
1798,tt1427298,The Human Race  ,True,True,False,False
1799,tt0172156_0_3073,Bad Boys II  ,True,False,False,False
1800,tt0923811_0_5450,Evangerion shin gekijôban: Jo  ,True,True,False,False
1801,tt1192169,Ben 10: Alien Force             ,True,False,False,False
1802,tt0377062_0_5456,Flight of the Phoenix  ,True,False,True,False
1803,tt0314353,Tears of the Sun  ,True,False,True,False
1804,tt0341384,Hae anseon  ,True,False,True,False
1805,tt1205537_0_8134,Jack Ryan: Shadow Recruit  ,True,False,False,False
1806,tt0785035,Ong-bak 2  ,True,False,False,False
1807,tt1190536,Black Dynamite  ,True,False,False,False
1808,tt1408101,Star Trek: Into Darkness  ,True,True,False,False
1809,tt1103987,Leverage             ,True,False,False,False
1810,tt1121794,Stranger: Mukô hadan  ,True,False,False,False
1811,tt1447500,Magadheera  ,True,False,True,True
1812,tt0859163,The Mummy: Tomb of the Dragon Emperor  ,True,False,False,False
1813,tt1390600,Chuck Versus the Colonel             ,True,False,True,False
1814,tt0243609,To End All Wars  ,True,False,True,False
1815,tt1582546,Maryada Ramanna  ,True,False,False,False
1816,tt0790724,Jack Reacher  ,True,False,False,False
1817,tt0247911_0_8547,Aap Mujhe Achche Lagne Lage  ,True,False,True,True
1818,tt1526323,Arya 2  ,True,False,True,False
1819,tt2210798_0_8852,Josie & the Pussycats             ,True,False,False,False
1820,tt0770828_0_59,Man of Steel  ,True,False,False,False
1821,tt1027747,Stiletto  ,True,False,True,False
1822,tt1093357_0_5992,The Darkest Hour  ,True,True,False,False
1823,tt0172156,Bad Boys II  ,True,False,False,False
1824,tt0272020_0_8729,The Last Castle  ,True,False,True,False
1825,tt1656190,Safe  ,True,False,False,False
1826,tt0499549,Avatar  ,True,False,False,False
1827,tt1260502,Kôkaku kidôtai 2.0  ,True,False,False,False
1828,tt0857190,The Sweeney  ,True,False,True,False
1829,tt0167261_0_646,The Lord of the Rings: The Two Towers  ,True,False,False,False
1830,tt0339230,Kopps  ,True,False,False,False
1831,tt1527788,Ajeossi  ,True,False,False,False
1832,tt1622547,30 Minutes or Less  ,True,False,False,False
1833,tt1186803,Jiang shan mei ren  ,True,False,True,True
1834,tt1385867,Cop Out  ,True,False,False,False
1835,tt1034314,Iron Sky  ,True,True,False,False
1836,tt0800320,Clash of the Titans  ,True,False,False,False
1837,tt1343727,Dredd  ,True,True,False,False
1838,tt0450955,50 Cent: Bulletproof  ,True,False,False,False
1839,tt0348150,Superman Returns  ,True,False,False,False
1840,tt0485976_0_1354,Bo bui gai wak  ,True,False,True,False
1841,tt1450746,Call of Duty: Modern Warfare 2  ,True,False,False,False
1842,tt2312718,Homefront  ,True,False,False,False
1843,tt0318627,Resident Evil: Apocalypse  ,True,True,False,False
1844,tt0364604_0_4082,Plan  ,True,False,False,False
1845,tt0386140_0_7948,The Legend of Zorro  ,True,False,False,False
1846,tt0800080,The Incredible Hulk  ,True,True,False,False
1847,tt0363934_0_2012,Red Dead Revolver  ,True,False,False,False
1848,tt2404463,The Heat  ,True,False,False,False
1849,tt0287978,Daredevil  ,True,False,False,False
1850,tt1092447,American Gladiators             ,True,False,False,False
1851,tt1332134_0_8368,Kongen av Bastøy  ,True,False,True,False
1852,tt0963966,The Sorcerer's Apprentice  ,True,False,False,False
1853,tt1549920,The Last Stand  ,True,False,False,False
1854,tt0446059,Huo yuanjia  ,True,False,True,False
1855,tt1198101_0_2595,Kites  ,True,False,True,True
1856,tt0816258,Pokiri  ,True,False,False,False
1857,tt1242422_0_3121,Celda 211  ,True,False,True,False
1858,tt2918386_0_4556,Funny Show Part Two: The Video - Movie  ,True,False,False,False
1859,tt0374330_0_2194,Tian di ying xiong  ,True,False,True,False
1860,tt2888046_0_1018,Yip Man 3  ,True,False,True,False
1861,tt0121765,Star Wars: Episode II - Attack of the Clones  ,True,False,False,False
1862,tt1580426_0_7336,Repeaters  ,True,False,True,False
1863,tt0291858,Die Hard: Nakatomi Plaza  ,True,False,False,False
1864,tt1399103,Transformers: Dark of the Moon  ,True,True,False,False
1865,tt1663662_0_5048,Pacific Rim  ,True,True,False,False
1866,tt0408790_0_1606,Flightplan  ,True,False,True,False
1867,tt0944835_0_4344,Salt  ,True,False,False,False
1868,tt0371746,Iron Man  ,True,True,False,False
1869,tt0834001,Underworld: Rise of the Lycans  ,True,False,False,False
1870,tt0443274_0_7179,Vantage Point  ,True,False,True,False
1871,tt0361140_0_415,.hack//SIGN             ,True,False,False,False
1872,tt0534797,Fade Out             ,True,False,True,False
1873,tt0765592_0_6306,Observer Effect             ,True,True,False,False
1874,tt0381061,Casino Royale  ,True,False,False,False
1875,tt1591493,No Ordinary Family             ,True,False,True,False
1876,tt0213149_0_3054,Pearl Harbor  ,True,False,True,True
1877,tt0475394,Smokin' Aces  ,True,False,True,False
1878,tt0283957_0_5011,Le boulet  ,True,False,False,False
1879,tt0865556,The Forbidden Kingdom  ,True,False,False,False
1880,tt0401729_0_5221,John Carter  ,True,False,False,False
1881,tt1567609_0_2797,Get the Gringo  ,True,False,True,False
1882,tt1389861,Chuck Versus the Broken Heart             ,True,False,True,False
1883,tt0468492,Gwoemul  ,True,True,False,False
1884,tt2256435_0_6754,Shadow Walker             ,True,False,True,False
1885,tt1001526,Megamind  ,True,False,False,False
1886,tt0413300,Spider-Man 3  ,True,False,False,False
1887,tt1586752_0_9006,Machine Gun Preacher  ,True,False,False,False
1888,tt1194173,The Bourne Legacy  ,True,False,False,False
